NACA64 airfoil with an aspect ratio of 17.  Original -180 to 180deg Cl, Cd, and Cm versus AOA data taken from Appendix A of DOWEC document 10046_009.pdf (numerical values obtained from Koert Lindenburg of ECN).
Cl and Cd values corrected for rotational stall delay and Cd values corrected using the Viterna method for 0 to 90deg AOA by Jason Jonkman using AirfoilPrep_v2p0.xls.
   7        Number of airfoil tables in this file
12.00	0.9650	0.0149	0.0154	1.0600	0.0175	-0.0022	1.1810	0.0206	-0.0249	1.4340	0.0613	-0.1158	1.3460	0.0274	-0.0557	1.4360	0.0353	-0.0733	1.5240	0.0424	-0.0859
12.50	0.9630	0.0160	0.0208	1.0600	0.0194	0.0026	1.1820	0.0228	-0.0205	1.4430	0.0727	-0.1165	1.3490	0.0303	-0.0522	1.4560	0.0375	-0.0710	1.5420	0.0452	-0.0836
13.00	0.9820	0.0178	0.0239	1.0790	0.0207	0.0056	1.2010	0.0243	-0.0178	1.4510	0.0841	-0.1153	1.3660	0.0324	-0.0498	1.4730	0.0400	-0.0688	1.5400	0.0497	-0.0809
13.50	0.9970	0.0189	0.0270	1.0960	0.0222	0.0084	1.2170	0.0260	-0.0152	1.4530	0.0954	-0.1131	1.3690	0.0357	-0.0471	1.4700	0.0441	-0.0661	1.5540	0.0531	-0.0789
14.00	1.0000	0.0202	0.0307	1.0960	0.0247	0.0119	1.2160	0.0288	-0.0119	1.4480	0.1065	-0.1112	1.3840	0.0381	-0.0452	1.4860	0.0469	-0.0643	1.5680	0.0566	-0.0772
14.50	1.0190	0.0224	0.0329	1.1150	0.0262	0.0140	1.2350	0.0305	-0.0099	1.4440	0.1176	-0.1101	1.3990	0.0405	-0.0434	1.4800	0.0518	-0.0625	1.5590	0.0623	-0.0755
15.00	1.0340	0.0238	0.0352	1.1290	0.0281	0.0162	1.2390	0.0333	-0.0074	1.4450	0.1287	-0.1103	1.3930	0.0449	-0.0415	1.4910	0.0552	-0.0611	1.5720	0.0660	-0.0743
15.50	1.0330	0.0255	0.0380	1.1270	0.0312	0.0187	1.2420	0.0361	-0.0048	1.4470	0.1398	-0.1109	1.4070	0.0477	-0.0403	1.5030	0.0587	-0.0601	1.5790	0.0703	-0.0734
16.00	1.0510	0.0282	0.0396	1.1480	0.0328	0.0199	1.2590	0.0383	-0.0038	1.4480	0.1509	-0.1114	1.4180	0.0509	-0.0392	1.5010	0.0638	-0.0594	1.5670	0.0769	-0.0731
16.50	1.0690	0.0298	0.0410	1.1610	0.0351	0.0214	1.2490	0.0428	-0.0023	1.4440	0.1619	-0.1111	1.4060	0.0566	-0.0385	1.5010	0.0687	-0.0589	1.5770	0.0812	-0.0727
17.00	1.0620	0.0315	0.0429	1.1530	0.0391	0.0229	1.2620	0.0455	-0.0016	1.4380	0.1728	-0.1097	1.4180	0.0599	-0.0380	1.5080	0.0727	-0.0587	1.5550	0.0895	-0.0736
17.50	1.0790	0.0352	0.0439	1.1690	0.0414	0.0237	1.2760	0.0481	-0.0011	1.4390	0.1837	-0.1079	1.4130	0.0653	-0.0383	1.4890	0.0806	-0.0597	1.5630	0.0942	-0.0738
18.00	1.0920	0.0372	0.0447	1.1800	0.0441	0.0244	1.2720	0.0528	-0.0010	1.4480	0.1947	-0.1080	1.4080	0.0708	-0.0387	1.4970	0.0848	-0.0600	1.5680	0.0990	-0.0741
18.50	1.0880	0.0394	0.0455	1.1640	0.0493	0.0247	1.2690	0.0575	-0.0011	1.4520	0.2057	-0.1090	1.4170	0.0746	-0.0391	1.4990	0.0898	-0.0607	1.5390	0.1086	-0.0768
19.00	1.0900	0.0433	0.0459	1.1770	0.0520	0.0248	1.2800	0.0608	-0.0014	1.4480	0.2165	-0.1086	1.4160	0.0799	-0.0401	1.4760	0.0987	-0.0632	1.5420	0.1135	-0.0777
19.50	1.1020	0.0467	0.0460	1.1850	0.0552	0.0247	1.2550	0.0687	-0.0031	1.4380	0.2272	-0.1077	1.3990	0.0877	-0.0423	1.4790	0.1035	-0.0642	1.5450	0.1184	-0.0788
20.00	1.0770	0.0493	0.0452	1.1630	0.0622	0.0234	1.2660	0.0722	-0.0040	1.4280	0.2379	-0.1099	1.4080	0.0918	-0.0434	1.4810	0.1085	-0.0657	1.5180	0.1277	-0.0827
21.00	1.1060	0.0558	0.0438	1.1880	0.0685	0.0216	1.2840	0.0798	-0.0066	1.4010	0.2590	-0.1169	1.3800	0.1067	-0.0494	1.4520	0.1233	-0.0720	1.5100	0.1390	-0.0871
22.00	1.0940	0.0615	0.0398	1.1730	0.0804	0.0167	1.2600	0.0940	-0.0127	1.3590	0.2799	-0.1190	1.3569	0.1264	-0.0642	1.4170	0.1389	-0.0802	1.4710	0.1543	-0.0954
23.00	1.1040	0.0723	0.0353	1.1480	0.0949	0.0094	1.2310	0.1096	-0.0211	1.3000	0.3004	-0.1235	1.3338	0.1462	-0.0790	1.3720	0.1553	-0.0904	1.4220	0.1704	-0.1060
24.00	1.0760	0.0809	0.0274	1.1140	0.1112	-0.0002	1.1930	0.1266	-0.0317	1.2200	0.3204	-0.1393	1.3107	0.1659	-0.0938	1.3180	0.1729	-0.1028	1.3610	0.1858	-0.1186
25.00	1.0420	0.0954	0.0172	1.0730	0.1292	-0.0120	1.1460	0.1453	-0.0441	1.1680	0.3377	-0.1440	1.2876	0.1856	-0.1086	1.2530	0.1893	-0.1167	1.2490	0.2112	-0.1393
26.00	1.0334	0.0986	0.0068	1.0628	0.1505	-0.0228	1.1326	0.1665	-0.0558	1.1160	0.3554	-0.1486	1.2644	0.2054	-0.1235	1.2348	0.2101	-0.1304	1.2310	0.2318	-0.1533
28.00	1.0162	0.1051	-0.0141	1.0424	0.1932	-0.0443	1.1058	0.2088	-0.0792	1.0150	0.3916	-0.1577	1.2182	0.2448	-0.1531	1.1984	0.2516	-0.1579	1.1950	0.2730	-0.1812
30.00	0.9990	0.1116	-0.0350	1.0220	0.2358	-0.0659	1.0790	0.2511	-0.1026	0.9260	0.4294	-0.1668	1.1720	0.2843	-0.1827	1.1620	0.2932	-0.1853	1.1590	0.3142	-0.2091
32.00	0.9856	0.1331	-0.0493	1.0068	0.2847	-0.0804	1.0594	0.2997	-0.1178	0.8550	0.4690	-0.1759	1.1452	0.3321	-0.1973	1.1358	0.3408	-0.2021	1.1330	0.3613	-0.2263
35.00	0.9655	0.1653	-0.0708	0.9840	0.3582	-0.1023	1.0300	0.3726	-0.1406	0.8000	0.5324	-0.1897	1.1050	0.4039	-0.2192	1.0965	0.4123	-0.2274	1.0940	0.4320	-0.2521
40.00	0.9320	0.2190	-0.1065	0.9460	0.4805	-0.1386	0.9810	0.4941	-0.1785	0.8040	0.6452	-0.2126	1.0380	0.5234	-0.2556	1.0310	0.5313	-0.2695	1.0290	0.5498	-0.2951
45.00	0.8840	0.3424	-0.1354	0.8950	0.6119	-0.1677	0.9230	0.6244	-0.2078	0.7930	0.7573	-0.2344	0.9680	0.6513	-0.2829	0.9630	0.6586	-0.3001	0.9610	0.6756	-0.3263
50.00	0.8360	0.4657	-0.1643	0.8440	0.7432	-0.1967	0.8650	0.7546	-0.2371	0.7630	0.8664	-0.2553	0.8980	0.7792	-0.3102	0.8950	0.7858	-0.3307	0.8930	0.8014	-0.3574
55.00	0.7615	0.5983	-0.1915	0.7680	0.8685	-0.2237	0.7840	0.8786	-0.2640	0.7170	0.9708	-0.2751	0.8095	0.9005	-0.3352	0.8070	0.9064	-0.3581	0.8055	0.9202	-0.3851
60.00	0.6870	0.7308	-0.2187	0.6920	0.9937	-0.2507	0.7030	1.0026	-0.2909	0.6560	1.0693	-0.2939	0.7210	1.0218	-0.3602	0.7190	1.0269	-0.3854	0.7180	1.0390	-0.4128
